,Gompertz,Logistic,Richards,Von-Bert,MMF
572,2633.887567,2676.834281,-8.43E-262,2615.089904,2539.239155
573,2637.173006,2680.264064,-8.43E-262,2618.347974,2542.566538
574,2640.44895,2683.679427,-8.43E-262,2621.598166,2545.890638
575,2643.715407,2687.080385,-8.43E-262,2624.84049,2549.211461
576,2646.97239,2690.46695,-8.43E-262,2628.074955,2552.529013
577,2650.219908,2693.839137,-8.43E-262,2631.301571,2555.843301
578,2653.457974,2697.19696,-8.43E-262,2634.520347,2559.154329
579,2656.686597,2700.540435,-8.43E-262,2637.731292,2562.462104
580,2659.90579,2703.869578,-8.43E-262,2640.934416,2565.76663
581,2663.115565,2707.184403,-8.43E-262,2644.129728,2569.067915
582,2666.315931,2710.48493,-8.43E-262,2647.317239,2572.365964
583,2669.506902,2713.771173,-8.43E-262,2650.496957,2575.660781
584,2672.68849,2717.043152,-8.43E-262,2653.668894,2578.952374
585,2675.860705,2720.300885,-8.43E-262,2656.833057,2582.240747
586,2679.02356,2723.544389,-8.43E-262,2659.989459,2585.525906
587,2682.177068,2726.773686,-8.43E-262,2663.138107,2588.807858
588,2685.321241,2729.988793,-8.43E-262,2666.279013,2592.086606
589,2688.45609,2733.189732,-8.43E-262,2669.412187,2595.362158
590,2691.58163,2736.376523,-8.43E-262,2672.537638,2598.634519
591,2694.697871,2739.549188,-8.43E-262,2675.655377,2601.903693
592,2697.804828,2742.707747,-8.43E-262,2678.765415,2605.169687
593,2700.902513,2745.852222,-8.43E-262,2681.86776,2608.432507
594,2703.990938,2748.982637,-8.43E-262,2684.962424,2611.692157
595,2707.070118,2752.099015,-8.43E-262,2688.049417,2614.948644
596,2710.140065,2755.201377,-8.43E-262,2691.12875,2618.201972
597,2713.200793,2758.289749,-8.43E-262,2694.200433,2621.452147
598,2716.252315,2761.364155,-8.43E-262,2697.264476,2624.699175
599,2719.294645,2764.424618,-8.43E-262,2700.32089,2627.943061
600,2722.327796,2767.471165,-8.43E-262,2703.369687,2631.183811
601,2725.351781,2770.50382,-8.43E-262,2706.410875,2634.421429
602,2728.366616,2773.522609,-8.43E-262,2709.444467,2637.655922
603,2731.372314,2776.52756,-8.43E-262,2712.470473,2640.887294
604,2734.368888,2779.518697,-8.43E-262,2715.488904,2644.115552
605,2737.356353,2782.496049,-8.43E-262,2718.499771,2647.340699
606,2740.334724,2785.459642,-8.43E-262,2721.503084,2650.562743
607,2743.304014,2788.409505,-8.43E-262,2724.498855,2653.781687
608,2746.264238,2791.345665,-8.43E-262,2727.487095,2656.997538
609,2749.21541,2794.268151,-8.43E-262,2730.467814,2660.2103
610,2752.157545,2797.176993,-8.43E-262,2733.441024,2663.419979
611,2755.090659,2800.072218,-8.43E-262,2736.406736,2666.62658
612,2758.014764,2802.953857,-8.43E-262,2739.364962,2669.830108
613,2760.929877,2805.82194,-8.43E-262,2742.315711,2673.030569
614,2763.836012,2808.676496,-8.43E-262,2745.258997,2676.227968
615,2766.733185,2811.517557,-8.43E-262,2748.194829,2679.42231
616,2769.62141,2814.345153,-8.43E-262,2751.123219,2682.613599
617,2772.500703,2817.159315,-8.43E-262,2754.04418,2685.801843
618,2775.371079,2819.960076,-8.43E-262,2756.957721,2688.987044
619,2778.232553,2822.747466,-8.43E-262,2759.863855,2692.169209
620,2781.085141,2825.521518,-8.43E-262,2762.762593,2695.348344
621,2783.928858,2828.282265,-8.43E-262,2765.653947,2698.524451
622,2786.76372,2831.029739,-8.43E-262,2768.537928,2701.697538
623,2789.589742,2833.763974,-8.43E-262,2771.414548,2704.867609
624,2792.406941,2836.485001,-8.43E-262,2774.283818,2708.034669
625,2795.215332,2839.192856,-8.43E-262,2777.145751,2711.198723
626,2798.014931,2841.887573,-8.43E-262,2780.000357,2714.359777
627,2800.805754,2844.569184,-8.43E-262,2782.847649,2717.517835
628,2803.587816,2847.237725,-8.43E-262,2785.687638,2720.672902
629,2806.361135,2849.89323,-8.43E-262,2788.520336,2723.824983
630,2809.125726,2852.535734,-8.43E-262,2791.345756,2726.974084
631,2811.881606,2855.165273,-8.43E-262,2794.163908,2730.120208
632,2814.62879,2857.781882,-8.43E-262,2796.974806,2733.263363
633,2817.367296,2860.385596,-8.43E-262,2799.77846,2736.403551
634,2820.097139,2862.976451,-8.43E-262,2802.574883,2739.540778
635,2822.818336,2865.554484,-8.43E-262,2805.364086,2742.67505
636,2825.530904,2868.119731,-8.43E-262,2808.146083,2745.80637
637,2828.234859,2870.672229,-8.43E-262,2810.920884,2748.934745
638,2830.930218,2873.212014,-8.43E-262,2813.688503,2752.060178
639,2833.616998,2875.739123,-8.43E-262,2816.44895,2755.182674
